Agreement Number,Disbursement Date,Loan Amount,Number of Ornaments,Gross Auction Weight of Ornaments(gm),Auction Date,Auction Place,Branch Address
PU43GOL5855571,01-Nov-22,148000,1,47,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5859969,02-Nov-22,5149,1,1.7,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5875126,04-Nov-22,77549,3,22.7,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5894525,07-Nov-22,6149,1,1.9,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5933471,11-Nov-22,15649,2,5,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5934547,11-Nov-22,44649,2,20.6,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5955258,14-Nov-22,8149,1,2.5,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5975309,16-Nov-22,17649,1,6,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5983810,17-Nov-22,47700,2,15.1,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5994490,18-Nov-22,8349,1,2.7,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL5993583,18-Nov-22,22049,3,6.6,15-Jan-24,Bargarh Kharjati Kala GL,
PU43GOL6017662,21-Nov-22,52549,1,15.2,15-Jan-24,Bargarh Kharjati Kala GL,
P4C7GOL5830062,29-Oct-22,7649,1,2.4,15-Jan-24,BARIPADA,"1st Floor, Above Relience insuracne, C/O- Girish Chandra Pattanaik, Word No- 16, Baghara Road, Baripada, Mayurbhanj, PIN- 757001."
P4C7GOL5934968,11-Nov-22,7000,1,2.5,15-Jan-24,BARIPADA,
P4C7GOL5977831,16-Nov-22,11500,3,3.98,15-Jan-24,BARIPADA,
P4C7GOL5979444,16-Nov-22,10000,2,4.5,15-Jan-24,BARIPADA,
P4C7GOL5978044,16-Nov-22,6100,1,2.2,15-Jan-24,BARIPADA,
P4C7GOL5979213,16-Nov-22,18000,1,6.7,15-Jan-24,BARIPADA,
P4C7GOL5978811,16-Nov-22,45549,1,13.6,15-Jan-24,BARIPADA,
P4C7GOL5979146,16-Nov-22,67000,12,22.7,15-Jan-24,BARIPADA,
P4C7GOL6014602,21-Nov-22,51149,1,14.8,15-Jan-24,BARIPADA,
P4C7GOL6019126,21-Nov-22,10149,3,3.2,15-Jan-24,BARIPADA,
PT85GOL5810699,26-Oct-22,11149,1,3.94,15-Jan-24,BARMER VISHVKARMACIRCLE GL,"Bajaj Finance LTD. Ground Floor,Vishvkarma Circle,Rai Colony Near Jangid Panchayat Bhawan,Barmer-344001 (Rajasthan)"
PT85GOL5821869,28-Oct-22,7649,1,3.02,15-Jan-24,BARMER VISHVKARMACIRCLE GL,
PT85GOL5849541,31-Oct-22,50499,1,177.29,15-Jan-24,BARMER VISHVKARMACIRCLE GL,
PT85GOL5858001,01-Nov-22,100949,2,147.35,15-Jan-24,BARMER VISHVKARMACIRCLE GL,
PT85GOL5968144,15-Nov-22,23149,1,6.83,15-Jan-24,BARMER VISHVKARMACIRCLE GL,
PT85GOL5965862,15-Nov-22,70549,2,39.16,15-Jan-24,BARMER VISHVKARMACIRCLE GL,
P413GOL5884219,05-Nov-22,104713,2,32.71,15-Jan-24,Baroda Genda Circle GL,"1st to 4th Floor, Opp. Baroda People Co-operative Housing Society, Besides Spencer's Mall, Genda Circle, vadodara- 390007"
P413GOL5884086,05-Nov-22,30009,3,9.97,15-Jan-24,Baroda Genda Circle GL,
P413GOL5996447,18-Nov-22,5149,1,1.62,15-Jan-24,Baroda Genda Circle GL,
P529GOL5893872,07-Nov-22,110349,1,32.7,15-Jan-24,BARSHI,"Bajaj Finance Ltd. Hotel Ramkrishna Executive, 3870, Bhavani Peth, Barshi.-413401"
P529GOL5913454,09-Nov-22,19249,1,5.8,15-Jan-24,BARSHI,
P529GOL5976627,16-Nov-22,7249,2,2.7,15-Jan-24,BARSHI,
PY33GOL5944008,12-Nov-22,23674,2,8,15-Jan-24,Baruipur,"1st Floor, Bhattacharjee Para, Po+PS : Baruipur, Kulpi Road, Ward No. 10, Pin : 700144, opposite to Rabindra Bhawan"
P75AGOL5913958,09-Nov-22,7549,1,2.6,15-Jan-24,Barwala Hansi road GL,"Ground Floor, Opp Muthoot finance Limited Hansi Road Barwala Pin- 125121"
P6A4GOL5824808,28-Oct-22,83249,2,25.5,15-Jan-24,BASMAT,"Bajaj Finance Ltd.1st Floor, Above Canara Bank, Swaraswati Colony ,Infront Of Bmc, Monda Road Basmat 431512 – Mh"
P6A4GOL5847495,31-Oct-22,8249,1,2.67,15-Jan-24,BASMAT,
P6A4GOL5870234,03-Nov-22,56249,3,17.6,15-Jan-24,BASMAT,
P6A4GOL5884340,05-Nov-22,11249,3,3.99,15-Jan-24,BASMAT,
P6A4GOL5895040,07-Nov-22,15010,1,5,15-Jan-24,BASMAT,
P6A4GOL5923832,10-Nov-22,11366,1,3.8,15-Jan-24,BASMAT,
P6A4GOL5925474,10-Nov-22,88249,2,27.5,15-Jan-24,BASMAT,
P6A4GOL5937218,11-Nov-22,5249,1,1.9,15-Jan-24,BASMAT,
P6A4GOL5958847,14-Nov-22,14046,1,4.48,15-Jan-24,BASMAT,
P6A4GOL5959024,14-Nov-22,7249,1,2.5,15-Jan-24,BASMAT,
P6A4GOL5966565,15-Nov-22,25838,4,8.4,15-Jan-24,BASMAT,
P6A4GOL5975108,16-Nov-22,16249,1,5.2,15-Jan-24,BASMAT,
P6A4GOL6018532,21-Nov-22,134749,1,40.4,15-Jan-24,BASMAT,
P14QGOL5857427,01-Nov-22,14649,1,5.5,15-Jan-24,Bassi,"Bajaj Finance Limited,Ground Floor, Khadi Gram Udyog Saghan Vikash Samiti, Near AU Small Finance Bank, Main Jaipur Road, Bassi, Rajasthan 303301"
P14QGOL5870571,03-Nov-22,25499,1,12.53,15-Jan-24,Bassi,
P14QGOL5904659,08-Nov-22,36009,2,46.87,15-Jan-24,Bassi,
P14QGOL5926981,10-Nov-22,7549,1,12.77,15-Jan-24,Bassi,
PB43GOL5885176,05-Nov-22,77149,5,23.48,15-Jan-24,Bathinda Gl,"Bajaj Finance Limited, Ground Floor, Guru Kanshi marg near Hdfc Life Opp Bus stand Bathinda, Punjab – 151001"
PB43GOL5979520,16-Nov-22,88549,2,26.28,15-Jan-24,Bathinda Gl,
P39EGOL5859946,02-Nov-22,44149,5,13.5,15-Jan-24,Bazpur Bazpur Gurudwara GL,"Bajaj finance limited,Bazpur Gurudwara Bazpur,Pin-262401,Distt- U. S. Nagar Uttarakhand"
P39EGOL5984103,17-Nov-22,10050,1,3.5,15-Jan-24,Bazpur Bazpur Gurudwara GL,
P39EGOL6002760,19-Nov-22,68149,1,20,15-Jan-24,Bazpur Bazpur Gurudwara GL,
P39EGOL6015891,21-Nov-22,81200,5,25.8,15-Jan-24,Bazpur Bazpur Gurudwara GL,
P6C4GOL5818421,27-Oct-22,295149,11,92.68,15-Jan-24,BEAWAR,"Bajaj Finance Limited, 2nd Floor, Mohini Plaza, Inside Chang Gate, Pali Bazar Beawar 305901"
P6C4GOL5855535,01-Nov-22,77149,5,48.19,15-Jan-24,BEAWAR,
P6C4GOL5869547,03-Nov-22,19433,1,9.38,15-Jan-24,BEAWAR,
P6C4GOL5895456,07-Nov-22,131049,3,43.39,15-Jan-24,BEAWAR,
P6C4GOL5906154,08-Nov-22,40549,2,35.497,15-Jan-24,BEAWAR,
P6C4GOL5946851,12-Nov-22,23649,2,7.25,15-Jan-24,BEAWAR,
P6C4GOL5984552,17-Nov-22,7149,1,13.13,15-Jan-24,BEAWAR,
P6C4GOL6004464,19-Nov-22,114849,1,53.1,15-Jan-24,BEAWAR,
PF48GOL5849508,31-Oct-22,105349,4,34.19,15-Jan-24,Beed Gl,"Bajaj Finance Ltd,Kadam Towers,1st Floor,Opp Sp Office,Above Sbi Bank,Barshi Road,Beed-431122"
PF48GOL5855941,01-Nov-22,33249,1,10.4,15-Jan-24,Beed Gl,
PF48GOL5867763,03-Nov-22,45249,2,14.07,15-Jan-24,Beed Gl,
PF48GOL5906088,08-Nov-22,20123,2,6.96,15-Jan-24,Beed Gl,
PF48GOL5915254,09-Nov-22,21249,1,6.5,15-Jan-24,Beed Gl,
PF48GOL5935982,11-Nov-22,20749,1,6.23,15-Jan-24,Beed Gl,
PF48GOL5955374,14-Nov-22,20199,1,6.45,15-Jan-24,Beed Gl,
PF48GOL5957869,14-Nov-22,75199,3,22.76,15-Jan-24,Beed Gl,
PF48GOL5995041,18-Nov-22,48199,2,14.19,15-Jan-24,Beed Gl,
PF48GOL5992442,18-Nov-22,16249,2,5.01,15-Jan-24,Beed Gl,
PF48GOL6014280,21-Nov-22,373359,3,111.17,15-Jan-24,Beed Gl,
PF48GOL6016753,21-Nov-22,41249,3,12.77,15-Jan-24,Beed Gl,
P5Q4GOL5847652,31-Oct-22,245549,6,74.11,15-Jan-24,BETUL SHRAM COMPLEX GL,"Sharma Complex , Ganj Betul MP 460001"
P5Q4GOL5878541,04-Nov-22,74549,2,22.55,15-Jan-24,BETUL SHRAM COMPLEX GL,
P5Q4GOL5897606,07-Nov-22,16649,1,5.44,15-Jan-24,BETUL SHRAM COMPLEX GL,
P5Q4GOL5945841,12-Nov-22,6149,1,3,15-Jan-24,BETUL SHRAM COMPLEX GL,
P5Q4GOL6002354,19-Nov-22,219149,4,64.94,15-Jan-24,BETUL SHRAM COMPLEX GL,
P84UGOL5959048,14-Nov-22,32149,1,9.4,15-Jan-24,Bhabhar,"First Floor,Shiv Ganga Complex Near Mannapuram Gold loan Bhabhar,385320"
P84UGOL6004048,19-Nov-22,10149,1,3.78,15-Jan-24,Bhabhar,
P78QGOL5876871,04-Nov-22,15149,1,4.54,15-Jan-24,Bhachau GL,"First Floor, PL Chembers , Near HDFC Bank,Ramvadi Vistar-Bhachau-370140"
P78QGOL5924152,10-Nov-22,18649,2,5.65,15-Jan-24,Bhachau GL,
PAE2PFI5967212,15-Nov-22,30149,1,9.28,15-Jan-24,Bhadkad,"Ground Floor, Main Bazar, Opp. Prathamik School, Bhadkad RJ -387210"
PX73GOL5822066,28-Oct-22,1033549,21,337.7,16-Jan-24,Bhadrachallam Rtc Bus Stand,"Door No 12-2-51/2, 1st Floor, Above Sri Lakshmi Medicals & General Stores, Behind Rtc Bus Stand, Opposite Dr Mohan Rao Hospital Bhadrachalam HO, Bhadrachalam - 507111 Telangana"
P4C8GOL5894555,07-Nov-22,37149,2,11,15-Jan-24,Bhadrak Salandi Bypass GL,"Ground floor, R C Behera Mansion, Salandi Bypass, Bhadrak-756100"
P4C8GOL5924303,10-Nov-22,45149,2,13.25,15-Jan-24,Bhadrak Salandi Bypass GL,
P4C8GOL5967976,15-Nov-22,20149,1,9.7,15-Jan-24,Bhadrak Salandi Bypass GL,
P4C8GOL5992529,18-Nov-22,9831,2,3.3,15-Jan-24,Bhadrak Salandi Bypass GL,
P4C8GOL6016794,21-Nov-22,48000,3,21.2,15-Jan-24,Bhadrak Salandi Bypass GL,
P24CGOL5895965,07-Nov-22,12149,1,3.72,15-Jan-24,Bhagta Bhai Ka,"Bajaj Finance Limited, 1st Floor, JN Mittal Complex, Above Maruti Dealer, Near Jarnail Singh Feed Factory, Barnala Road, Bhagta Bhai Ka. - 151206"
P24CGOL5956386,14-Nov-22,12183,2,3.8,15-Jan-24,Bhagta Bhai Ka,
P4W1GOL5830822,29-Oct-22,48077,1,15.2,15-Jan-24,BHANDARA,"1st Floor, Noman Tower, Rajeev Gandhi Sq, Near Bob, Tumsar Rd, Bhandara, Maharashtra-441904,"
P4W1GOL5830220,29-Oct-22,24249,1,9.7,15-Jan-24,BHANDARA,
P4W1GOL5897540,07-Nov-22,15249,2,4.9,15-Jan-24,BHANDARA,
P4W1GOL5975127,16-Nov-22,66506,6,22.1,15-Jan-24,BHANDARA,
P4W1GOL5984844,17-Nov-22,25272,5,10.35,15-Jan-24,BHANDARA,
P4W1GOL6003201,19-Nov-22,10249,2,4,15-Jan-24,BHANDARA,
P4W1GOL6016512,21-Nov-22,147900,8,48.4,15-Jan-24,BHANDARA,
P4W1GOL6016937,21-Nov-22,141767,1,41.2,15-Jan-24,BHANDARA,
P04VGOL5815883,27-Oct-22,84149,1,30.534,15-Jan-24,Bhanvad GL,"First Floor, Somnath Guest House, Veraval Naku Near HDFC Bank,Punit Coldrink Bhanvad-360510"
P460GOL5899126,07-Nov-22,83484,1,26.03,15-Jan-24,BHARUCH,"Shop No. 316 to 320, 3rd Floor Nexus Business Hub, Mojampur, Opp. Pritam Soc 2, Bharuch – 392001 (Gujarat)"
PG40PFI5906249,08-Nov-22,7749,1,2.5,15-Jan-24,Bhatane Javkheda,"Bajaj Finanace Limited, C/O Pravin Patil, Ground Floor, Dadai Complex Tarhad Main Road,Near Mahadev Mandir, Bhatane, District- Dhule, Maharashtra – 425427"
PG40PFI6004546,19-Nov-22,13199,3,4.56,15-Jan-24,Bhatane Javkheda,
PF41GOL5893804,07-Nov-22,63149,1,20.42,15-Jan-24,Bhatiya GL,"G.F. 2, Krishna Market, Opp. Bus Stand, Kalyanpur Main Road, Bhatiya, Gujrat -361315 Dist. Jamnagar"
PF41GOL5975645,16-Nov-22,20108,1,8.35,15-Jan-24,Bhatiya GL,
PF41GOL5995288,18-Nov-22,58149,2,20.72,15-Jan-24,Bhatiya GL,
PF41GOL6016549,21-Nov-22,22000,2,9.02,15-Jan-24,Bhatiya GL,
P499GOL5848292,31-Oct-22,45149,2,13.6,15-Jan-24,BHAVNAGAR,"Bajaj Finance Ltd  Plot no 9 Shop No G/1-B and First Floor 102/B Silver ARC Complex , Waghawadi road, Opp Daxinamurti School Bhavnagar – 364001"
P499GOL5848138,31-Oct-22,35568,1,11.06,15-Jan-24,BHAVNAGAR,
P499GOL5859536,02-Nov-22,15638,2,5.6,15-Jan-24,BHAVNAGAR,
P499GOL5869237,03-Nov-22,242688,4,86.4,15-Jan-24,BHAVNAGAR,
P499GOL5904520,08-Nov-22,42031,3,14.18,15-Jan-24,BHAVNAGAR,
P499GOL5942629,12-Nov-22,56649,3,16.897,15-Jan-24,BHAVNAGAR,
P499GOL5954026,14-Nov-22,25149,3,8.06,15-Jan-24,BHAVNAGAR,
P499GOL5964785,15-Nov-22,111431,10,38.63,15-Jan-24,BHAVNAGAR,
P499GOL5977500,16-Nov-22,51149,2,19.85,15-Jan-24,BHAVNAGAR,
P499GOL6001503,19-Nov-22,15649,2,4.8,15-Jan-24,BHAVNAGAR,
PB52GOL5825407,28-Oct-22,18149,4,6.81,15-Jan-24,Bhavnagar Gl,"Ground Floor, MIG-59, Opp. Mahadev Cold Drink, Nr, Shashtri Nagar Bus Stand, Shashtri Nagar Road, Bhavnagar District Bhavnagar Gujarat- 364001"
PB52GOL5845434,31-Oct-22,10949,2,3.39,15-Jan-24,Bhavnagar Gl,
PB52GOL5846955,31-Oct-22,9649,1,2.9,15-Jan-24,Bhavnagar Gl,
PB52GOL5866941,03-Nov-22,5749,1,2.03,15-Jan-24,Bhavnagar Gl,
PB52GOL5878456,04-Nov-22,13949,1,4.2,15-Jan-24,Bhavnagar Gl,
PB52GOL5879216,04-Nov-22,13049,1,4.17,15-Jan-24,Bhavnagar Gl,
PB52GOL5913672,09-Nov-22,7149,1,4.15,15-Jan-24,Bhavnagar Gl,
PB52GOL5927380,10-Nov-22,25649,2,7.59,15-Jan-24,Bhavnagar Gl,
PB52GOL5937050,11-Nov-22,46034,1,14.5,15-Jan-24,Bhavnagar Gl,
PB52GOL5958409,14-Nov-22,31044,1,10.1,15-Jan-24,Bhavnagar Gl,
PB52GOL5983768,17-Nov-22,27813,5,9.1,15-Jan-24,Bhavnagar Gl,
PB52GOL6015270,21-Nov-22,73549,1,22.19,15-Jan-24,Bhavnagar Gl,
PX74GOL5976137,16-Nov-22,79435,2,30.97,15-Jan-24,Bhawani Mandi,"1st Floor, Above ICICI Bank, New Sabji Mandi, Ashram Road, Bhawani Mandi, Dist - Jhalawar- 326502 (RJ)"
PX74GOL5975923,16-Nov-22,69050,1,22.21,15-Jan-24,Bhawani Mandi,
PY51GOL5934570,11-Nov-22,41549,2,12.57,15-Jan-24,Bhawanigarh Main Road GL,"Ground Floor, Near IOC Petrol Pump Main Road,Adjoining Muthoot Finance Limited, Bhawanigarh, OPP VISHVAKARMA MANDIR ,PATIALA ROAD  Punjab 148026"
PY51GOL5970146,15-Nov-22,36195,4,13.66,15-Jan-24,Bhawanigarh Main Road GL,
PU41GOL5894419,07-Nov-22,83400,3,26.7,15-Jan-24,BHAWANIPATNA,"Bajaj Finance Limited., 1st  Floor, Above IDBI Bank, At/Po-Paramandapur Chowk, Kesinga road, Bhawanipatna - 766002. Orissa"
PU41GOL5957889,14-Nov-22,185249,5,57.5,15-Jan-24,BHAWANIPATNA,
PU41GOL5976445,16-Nov-22,10550,1,3.5,15-Jan-24,BHAWANIPATNA,
PU41GOL5975190,16-Nov-22,6549,1,2.1,15-Jan-24,BHAWANIPATNA,
PU41GOL5976375,16-Nov-22,28000,2,8.8,15-Jan-24,BHAWANIPATNA,
P437GOL5861092,02-Nov-22,15149,2,5.5,15-Jan-24,Bhilai GE Road GL,"Supela Shiv Complex, Ground floor, GE Road, Bhilai, Chhattisgarh 490023"
P437GOL5923842,10-Nov-22,91723,2,29.13,15-Jan-24,Bhilai GE Road GL,
P518GOL5886554,05-Nov-22,48499,1,19.4,15-Jan-24,Bhilwara Pur Road GL,"Ground Floor, SK Plaza, Shop No-8, A-Block Khasra No-2030, Pur Road Bhilwara, Rajasthan – 311001"
P518GOL5899542,07-Nov-22,57156,4,19.93,15-Jan-24,Bhilwara Pur Road GL,
P518GOL5904151,08-Nov-22,20115,3,22.28,15-Jan-24,Bhilwara Pur Road GL,
P518GOL5915204,09-Nov-22,241349,4,80.7,15-Jan-24,Bhilwara Pur Road GL,
P518GOL5928308,10-Nov-22,70149,6,21.15,15-Jan-24,Bhilwara Pur Road GL,
P518GOL5935033,11-Nov-22,134546,3,57.17,15-Jan-24,Bhilwara Pur Road GL,
P518GOL5954404,14-Nov-22,74149,1,21.65,15-Jan-24,Bhilwara Pur Road GL,
P518GOL5958530,14-Nov-22,100241,1,67.75,15-Jan-24,Bhilwara Pur Road GL,
P518GOL5967111,15-Nov-22,30047,2,9.67,15-Jan-24,Bhilwara Pur Road GL,
P518GOL5993656,18-Nov-22,64444,6,71.22,15-Jan-24,Bhilwara Pur Road GL,
P518GOL6002882,19-Nov-22,106192,4,46.15,15-Jan-24,Bhilwara Pur Road GL,
P518GOL6003660,19-Nov-22,53911,1,21.96,15-Jan-24,Bhilwara Pur Road GL,
P518GOL6016565,21-Nov-22,75149,1,27,15-Jan-24,Bhilwara Pur Road GL,
P519GOL5869881,03-Nov-22,26649,2,8.11,16-Jan-24,Bhimavaram Bhimavaram GL,"22-2-23/1, Somavaram, Gandhinagar, Bhimavaram, Andhra Pradesh 534201, India"
PC05GOL5966319,15-Nov-22,20149,1,7.61,15-Jan-24,Bhinder,"1st Floor, Shree Plaza, Above Bank of Baroda, Bhinder - 313603. Dist Udaipur (RJ)"
P4M4GOL5937916,11-Nov-22,370949,8,110.6,15-Jan-24,Bhiwandi Kalyan Naka GL,"Ground floor, Kaneri Agra Road, Kalyan Naka, Opp. to Indusind Bank, Bhiwandi, Maharashtra 421302"
P90HGOL5905847,08-Nov-22,28149,1,8.79,16-Jan-24,Bhodhan Nanded Main Road GL,"H no 1-4-398, main road, Ambedkar chowrasta, Bhodhan, Telangana - 503185"
P90HGOL5945461,12-Nov-22,157795,5,47.64,16-Jan-24,Bhodhan Nanded Main Road GL,
P90HGOL5945175,12-Nov-22,205835,5,68.37,16-Jan-24,Bhodhan Nanded Main Road GL,
P90HGOL5958804,14-Nov-22,43647,4,15.54,16-Jan-24,Bhodhan Nanded Main Road GL,
P90HGOL5965234,15-Nov-22,63790,1,20.5,16-Jan-24,Bhodhan Nanded Main Road GL,
P90HGOL5968443,15-Nov-22,15649,1,5.06,16-Jan-24,Bhodhan Nanded Main Road GL,
P90HGOL5983271,17-Nov-22,14435,3,6.6,16-Jan-24,Bhodhan Nanded Main Road GL,
P430GOL5845483,31-Oct-22,67099,2,20.2,15-Jan-24,BHOPAL MP NAGAR ZONE GL,"Ranjeet Tower, Ground floor, Bank street, MP Nagar, Zone 2, Bhopal, Madhya Pradesh - 462011"
P430GOL5876302,04-Nov-22,51549,8,18.42,15-Jan-24,BHOPAL MP NAGAR ZONE GL,
P430GOL5915931,09-Nov-22,179700,2,53.89,15-Jan-24,BHOPAL MP NAGAR ZONE GL,
P430GOL5974735,16-Nov-22,37149,1,11.49,15-Jan-24,BHOPAL MP NAGAR ZONE GL,
P423GOL5815144,27-Oct-22,59149,2,17.49,15-Jan-24,BHUBANESWAR,"3Rd Floor, Icici Building, A/31, Bhanjo Prabha Bhawan, Kharvel Nagar, Unit - Iii, Bhubaneshwar 751001. Orrisa"
P423GOL5821775,28-Oct-22,34800,5,11.59,15-Jan-24,BHUBANESWAR,
P423GOL5824270,28-Oct-22,131649,3,38.79,15-Jan-24,BHUBANESWAR,
P423GOL5862506,02-Nov-22,53149,1,15.53,15-Jan-24,BHUBANESWAR,
P423GOL5897119,07-Nov-22,24000,1,7.11,15-Jan-24,BHUBANESWAR,
P423GOL5967928,15-Nov-22,33099,2,10.06,15-Jan-24,BHUBANESWAR,
P423GOL5983440,17-Nov-22,5700,1,1.75,15-Jan-24,BHUBANESWAR,
P423GOL6002459,19-Nov-22,632549,10,203.25,15-Jan-24,BHUBANESWAR,
PB40GOL5846103,31-Oct-22,116149,3,34.18,15-Jan-24,Bhuj Gl,"Ground Floor, Near ShantiNiketan Hall,Hospital Road,Bhuj District Kachchh Gujarat - 370001"
PB40GOL5857753,01-Nov-22,157243,18,49.65,15-Jan-24,Bhuj Gl,
PB40GOL5857930,01-Nov-22,135093,3,48.7,15-Jan-24,Bhuj Gl,
PB40GOL5907542,08-Nov-22,67494,2,21.76,15-Jan-24,Bhuj Gl,
PB40GOL5933554,11-Nov-22,17149,1,5.07,15-Jan-24,Bhuj Gl,
PB40GOL5986131,17-Nov-22,14994,2,5,15-Jan-24,Bhuj Gl,
PB40GOL5993123,18-Nov-22,12189,3,4.9,15-Jan-24,Bhuj Gl,
P5F1GOL5861966,02-Nov-22,59149,1,21.55,15-Jan-24,Bhuj station Road GL,"Plot No 949, Shree Parasnath Chambers station Road, Bhuj, Gujarat 370001"
P5F1GOL5875112,04-Nov-22,19149,1,5.92,15-Jan-24,Bhuj station Road GL,
P5F1GOL5925280,10-Nov-22,12149,1,3.83,15-Jan-24,Bhuj station Road GL,
P5F1GOL5946678,12-Nov-22,64721,1,19.92,15-Jan-24,Bhuj station Road GL,
P5F1GOL5946867,12-Nov-22,130549,4,38,15-Jan-24,Bhuj station Road GL,
P5F1GOL5967806,15-Nov-22,43149,1,12.53,15-Jan-24,Bhuj station Road GL,
P5F1GOL5984277,17-Nov-22,135149,1,41.48,15-Jan-24,Bhuj station Road GL,
P5F1GOL5984757,17-Nov-22,6149,1,2,15-Jan-24,Bhuj station Road GL,
PZ34GOL5821816,28-Oct-22,123099,2,36.01,16-Jan-24,Bhupalpally Jayashankar statue GL,"Jayashankar statue,Bhupalpally main Road,506169"
PZ34GOL5877133,04-Nov-22,74157,1,23.21,16-Jan-24,Bhupalpally Jayashankar statue GL,
PZ34GOL5883226,05-Nov-22,40149,1,12.28,16-Jan-24,Bhupalpally Jayashankar statue GL,
PZ34GOL5887339,05-Nov-22,70149,2,20.56,16-Jan-24,Bhupalpally Jayashankar statue GL,
PZ34GOL5897096,07-Nov-22,31000,3,10.29,16-Jan-24,Bhupalpally Jayashankar statue GL,
PZ34GOL5906369,08-Nov-22,128149,2,37.19,16-Jan-24,Bhupalpally Jayashankar statue GL,
PZ34GOL5975251,16-Nov-22,75149,1,22.6,16-Jan-24,Bhupalpally Jayashankar statue GL,
PZ34GOL6002524,19-Nov-22,45099,2,13.43,16-Jan-24,Bhupalpally Jayashankar statue GL,
PZ34GOL6015296,21-Nov-22,84149,1,26.87,16-Jan-24,Bhupalpally Jayashankar statue GL,
P5H5GOL5875226,04-Nov-22,115349,2,36.65,16-Jan-24,Bidar Chakradhara Complex GL,"Chakradhara Complex, 1 st Floor, opposite akka Mahadevi women collage udgir Road Bidar - 585401"
P87QGOL5844968,31-Oct-22,9649,1,3.2,16-Jan-24,Bidar GL,"Bajaj Finance Limited 1st Floor, Next Muthoot Fin corp, krishna darshini udupi hotel, ambdekar Circle, Bidar-585403"
P87QGOL5868103,03-Nov-22,10149,2,3.2,16-Jan-24,Bidar GL,
P87QGOL5883837,05-Nov-22,21149,1,6.3,16-Jan-24,Bidar GL,
P87QGOL5895066,07-Nov-22,16149,2,5.4,16-Jan-24,Bidar GL,
P87QGOL5959067,14-Nov-22,211798,1,64.5,16-Jan-24,Bidar GL,
P87QGOL5959266,14-Nov-22,130349,1,45.3,16-Jan-24,Bidar GL,
P87QGOL5965522,15-Nov-22,17149,1,5.1,16-Jan-24,Bidar GL,
P87QGOL5976891,16-Nov-22,17149,1,5.5,16-Jan-24,Bidar GL,
P87QGOL5997254,18-Nov-22,156349,2,46,16-Jan-24,Bidar GL,
P4B1GOL5825381,28-Oct-22,15149,1,4.6,16-Jan-24,Bijapur Saraf Bazar GL,"First Floor, Javeri Complex,Saraf Bazar,Bijapur, Karnataka-586101"
P4B1GOL5860206,02-Nov-22,45149,1,13.4,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5886401,05-Nov-22,51149,1,14.9,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5894453,07-Nov-22,195984,4,61.3,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5907648,08-Nov-22,32149,1,13.1,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5907974,08-Nov-22,16149,1,5,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5917319,09-Nov-22,81099,1,23.7,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5954748,14-Nov-22,99149,2,30.4,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5978990,16-Nov-22,8853,2,3.3,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5994080,18-Nov-22,144647,4,42.2,16-Jan-24,Bijapur Saraf Bazar GL,
P4B1GOL5995658,18-Nov-22,15549,1,4.9,16-Jan-24,Bijapur Saraf Bazar GL,
P562GOL5848016,31-Oct-22,30149,1,9.02,15-Jan-24,BIKANER ACHARYA MARKET GL,"Ground Floor, Acharya Market, Opp. HDFC Bank,Rani Bazar, Bikaner, Rajasthan - 334001"
P562GOL5866916,03-Nov-22,6949,2,2.31,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5871940,03-Nov-22,230949,5,72.99,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5896856,07-Nov-22,54150,4,18.68,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5895643,07-Nov-22,20149,1,14.6,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5916739,09-Nov-22,20028,2,16.896,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5928753,10-Nov-22,22530,1,8.18,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5927068,10-Nov-22,75043,1,76.182,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5933444,11-Nov-22,18649,6,18.1,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5957768,14-Nov-22,50150,1,22,15-Jan-24,BIKANER ACHARYA MARKET GL,
P562GOL5985421,17-Nov-22,21186,3,8.47,15-Jan-24,BIKANER ACHARYA MARKET GL,
